RouteDataID,Route,RouteName,RouteTypeID,RouteTypeDetailID,Active,AOU,CountryNum,StateNum,RPID,Stratum,BCR,Month,Day,Year,StartTime,EndTime,Count10,Count20,Count30,Count40,Count50,StopTotal,SpeciesTotal,RecordedCar,TotalCarObs,NoiseDetected,Seq,English_Common_Name,French_Common_Name,Order,Family,Genus,Species,scientific_name,State_Trend,BCR_trend,NearestStation,DATE_YYYYMMDD,PRCP,TMAX,TMIN,geometry,
6232695,321,SHERIDAN LAK,1,1,1,4200,840,17,101,36,18,6,13,1998,455,854,1,0,0,0,0,1,1,1,2,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COPW0045,19980613,NA,NA,NA,c(-102.2107619, 38.2460697)
6232697,7,ASHDOWN,1,1,1,4230,840,7,101,4,25,6,6,1999,537,1014,0,5,0,0,0,2,5,1,16,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1ARLR0006,19990606,NA,NA,NA,c(-94.1229479, 33.6969877)
6232711,419,DOYLE BRIDGE 2,1,1,1,4200,840,17,101,36,18,6,14,1998,505,945,3,0,0,0,1,3,4,1,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00051157,19980614,NA,NA,NA,c(-104.4189177, 38.0641056)
6232715,901,ROCKPORT,1,2,1,4200,840,17,101,36,18,6,16,1998,456,845,2,2,0,0,0,3,4,1,5,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USW00094074,19980616,NA,NA,NA,c(-104.7912219, 40.8120627)
6232725,103,PRINCETON,1,1,0,4230,840,7,101,4,25,5,29,1999,529,942,0,0,0,0,1,1,1,1,25,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1ARDL0001,19990529,NA,NA,NA,c(-92.5894309, 33.9394687)
6232802,52,KAPLAN,1,1,1,4230,840,42,101,6,37,6,21,1998,548,1108,1,0,0,1,0,2,2,NULL,20,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00168392,19980621,NA,NA,NA,c(-92.5966809, 29.9956057)
6232802,52,KAPLAN,1,1,1,4200,840,42,101,6,37,6,21,1998,548,1108,18,3,0,0,1,10,22,NULL,20,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00168392,19980621,NA,NA,NA,c(-92.5966809, 29.9956057)
6232848,4,LOCUST BAYOU,1,1,0,4230,840,7,101,4,25,6,6,1999,529,946,3,1,0,0,1,3,5,1,97,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USW00000373,19990606,NA,NA,NA,c(-92.6974039, 33.5907857)
6232851,6,HOPE,1,1,1,4230,840,7,101,4,25,6,8,1999,533,1020,2,0,2,1,0,3,5,1,61,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1ARHM0005,19990608,NA,NA,NA,c(-93.6694105, 33.6627163)
6232854,13,HOLLYWOOD,1,1,1,4230,840,7,101,4,25,5,29,1999,530,930,1,0,0,0,0,1,1,1,11,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00035770,19990529,0,NA,NA,c(-93.2513959, 34.0344927)
6232859,14,BLAKELY,1,1,0,4230,840,7,101,19,25,5,30,1999,530,930,1,5,0,4,1,5,11,1,134,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00033704,19990530,7.9,NA,NA,c(-93.0827549, 34.6972007)
6232863,21,STARK,1,1,1,4230,840,7,101,19,25,6,6,1999,524,857,1,0,0,0,0,1,1,1,55,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1ARCB0013,19990606,NA,NA,NA,c(-92.1956399, 35.5702167)
6232871,24,MASSARD,1,1,1,4200,840,7,101,19,25,5,29,1999,532,1016,4,2,0,0,0,6,6,1,601,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USW00013964,19990529,10.2,25,16.7,c(-94.3318236, 35.3514159)
6232871,24,MASSARD,1,1,1,4230,840,7,101,19,25,5,29,1999,532,1016,0,37,18,2,0,13,57,1,601,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USW00013964,19990529,10.2,25,16.7,c(-94.3318236, 35.3514159)
6232917,23,HAYS,1,1,1,4230,840,38,101,34,19,6,12,1998,543,1036,0,0,0,1,0,1,1,1,3,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1KSEL0002,19980612,NA,NA,NA,c(-99.4663929, 38.8417547)
6232917,23,HAYS,1,1,1,4200,840,38,101,34,19,6,12,1998,543,1036,7,0,1,0,2,7,10,1,3,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSEL0002,19980612,NA,NA,NA,c(-99.4663929, 38.8417547)
6232921,34,PHILLIPSBURG,1,1,1,4200,840,38,101,34,19,6,25,1998,540,1024,4,0,1,0,0,4,5,1,3,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSPL0006,19980625,NA,NA,NA,c(-99.2540059, 39.7702227)
6232932,407,Bayside 2,1,1,0,4230,840,83,101,6,37,5,29,1998,602,1010,0,0,1,0,0,1,1,NULL,57,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXAR0008,19980529,NA,NA,NA,c(-97.23052, 27.9864697)
6232932,407,Bayside 2,1,1,0,4200,840,83,101,6,37,5,29,1998,602,1010,28,12,23,3,2,22,68,NULL,57,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXAR0008,19980529,NA,NA,NA,c(-97.23052, 27.9864697)
6232936,5,KINGSVILLE,1,1,1,4200,840,83,101,7,36,6,13,1998,604,1012,16,2,2,0,6,14,26,1,193,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00415089,19980613,NA,NA,NA,c(-97.9466526, 27.5323198)
6232982,14,HOLDENVILLE,1,1,1,4230,840,67,101,33,21,6,16,1998,537,1012,0,1,3,0,0,2,4,1,19,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00344235,19980616,NA,NA,NA,c(-96.434896, 35.1013362)
6232986,31,LOOKOUT,1,1,1,4200,840,67,101,34,19,6,23,1998,549,1000,3,0,0,0,1,4,4,1,19,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSCM0009,19980623,NA,NA,NA,c(-99.3626644, 36.9436159)
6232990,33,HARDESTY,1,1,1,4200,840,67,101,34,18,6,12,1998,610,1045,7,0,1,0,0,5,8,1,8,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00343902,19980612,NA,NA,NA,c(-101.2240449, 36.6018107)
6232994,62,ARAPAHO,1,1,1,4200,840,67,101,54,19,6,10,1998,556,1055,7,2,4,0,0,10,13,1,26,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00340277,19980610,NA,NA,NA,c(-99.0221019, 35.5805137)
6232994,62,ARAPAHO,1,1,1,4230,840,67,101,54,19,6,10,1998,556,1055,1,1,0,0,1,3,3,1,26,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00340277,19980610,NA,NA,NA,c(-99.0221019, 35.5805137)
6233063,57,VILLEGREEN,1,1,1,4200,840,17,101,87,18,6,29,1998,502,1024,8,0,0,2,0,2,10,1,3,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USW00003091,19980629,NA,NA,NA,c(-103.5204699, 37.2182707)
6233085,106,DUNCAN,1,1,1,4200,840,67,101,35,21,6,5,1998,545,953,9,0,0,0,0,7,9,1,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1OKST0017,19980605,NA,NA,NA,c(-97.8588019, 34.3763967)
6233087,221,NEEGRANDE,1,1,1,4200,840,17,101,36,18,6,12,1998,455,949,0,0,0,4,1,5,5,1,9,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COKW0021,19980612,NA,NA,NA,c(-102.7381166, 38.2958688)
6233096,31,ESTHER,1,1,1,4200,840,42,101,6,37,5,26,1998,612,1135,0,0,1,0,0,1,1,1,109,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00162954,19980526,NA,NA,NA,c(-92.2329247, 29.8458497)
6233096,31,ESTHER,1,1,1,4230,840,42,101,6,37,5,26,1998,612,1135,2,0,4,6,0,7,12,1,109,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00162954,19980526,NA,NA,NA,c(-92.2329247, 29.8458497)
6233124,119,Derry 2,1,1,1,4230,840,42,101,4,25,6,6,1998,538,956,0,1,0,0,3,2,4,1,24,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00166333,19980606,NA,NA,NA,c(-92.963258, 31.5639297)
6233127,27,LONGSTREET,1,1,1,4230,840,42,101,4,25,6,7,1998,538,1040,5,2,0,0,1,6,8,NULL,104,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1LADS0012,19980607,NA,NA,NA,c(-93.9744951, 32.0735964)
6233132,56,DE QUINCY,1,1,1,4230,840,42,101,3,25,6,20,1998,541,1015,0,1,0,1,1,3,3,NULL,74,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1LABG0002,19980620,NA,NA,NA,c(-93.1678412, 30.4099932)
6233135,61,MOUNT UNION,1,1,1,4230,840,42,101,4,25,6,7,1998,532,1020,8,0,14,3,0,6,25,NULL,11,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00168669,19980607,0,NA,NA,c(-92.5649569, 32.9745407)
6233317,88,ALTUDA,1,1,1,4200,840,83,101,56,35,6,8,1998,621,1046,1,0,0,0,0,1,1,NULL,29,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXBRS001,19980608,NA,NA,NA,c(-103.4483656, 30.2861238)
6233323,309,MILLETT,1,1,0,4200,840,83,101,7,36,5,17,1998,610,1126,10,2,0,0,0,7,12,1,29,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00419202,19980517,NA,NA,NA,c(-99.2911529, 28.5902637)
6233323,309,MILLETT,1,1,0,4230,840,83,101,7,36,5,17,1998,610,1126,0,3,0,0,0,3,3,1,29,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,USC00419202,19980517,NA,NA,NA,c(-99.2911529, 28.5902637)
6233338,337,BRUCEVILLE,1,1,1,4200,840,83,101,8,21,6,2,1998,555,1110,5,0,0,0,0,2,5,1,45,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,US1TXMCL065,19980602,NA,NA,NA,c(-97.2409279, 31.3255877)
6233338,337,BRUCEVILLE,1,1,1,4230,840,83,101,8,21,6,2,1998,555,1110,0,1,2,2,0,3,5,1,45,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Decreasing,Decreasing,US1TXMCL065,19980602,NA,NA,NA,c(-97.2409279, 31.3255877)
6233340,362,BEAVER CREEK,1,1,1,4200,840,83,101,54,19,6,14,1998,600,1008,3,7,10,0,0,9,20,1,8,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Increasing,USC00412633,19980614,0,NA,NA,c(-98.9734152, 33.8940928)
6233344,372,SKELLYTOWN,1,1,1,4200,840,83,101,54,18,6,14,1998,602,1002,1,0,0,0,0,1,1,1,18,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Decreasing,Decreasing,USC00417116,19980614,NA,NA,NA,c(-101.1865919, 35.7361327)
6233426,15,HACKBERRY,1,1,0,4200,840,42,101,6,37,6,5,1998,541,1022,2,0,0,0,0,1,2,1,170,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00163981,19980605,NA,NA,NA,c(-93.3426979, 30.0082047)
6233426,15,HACKBERRY,1,1,0,4230,840,42,101,6,37,6,5,1998,541,1022,0,1,2,1,0,4,4,1,170,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00163981,19980605,NA,NA,NA,c(-93.3426979, 30.0082047)
6233430,23,MER ROUGE,1,1,0,4230,840,42,101,5,25,6,21,1998,528,933,0,7,6,0,0,3,13,1,31,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1LAMR0005,19980621,NA,NA,NA,c(-91.7299813, 32.7618191)
6233446,128,HAUGHTON,1,1,1,4230,840,42,101,4,25,6,20,1998,536,1050,6,9,0,0,0,4,15,1,64,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00162579,19980620,NA,NA,NA,c(-93.482775, 32.5540378)
6233450,137,FORT JESSUP,1,1,1,4230,840,42,101,4,25,5,29,1998,539,1031,3,1,3,4,2,7,13,1,15,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1LASN0007,19980529,NA,NA,NA,c(-93.5734938, 31.6696396)
6233486,221,NATCHEZ,1,1,1,4200,840,42,101,4,25,5,28,1998,539,1017,2,0,0,0,0,2,2,1,12,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00164905,19980528,NA,NA,NA,c(-93.1474655, 31.4823534)
6233486,221,NATCHEZ,1,1,1,4230,840,42,101,4,25,5,28,1998,539,1017,0,1,0,0,2,2,3,1,12,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00164905,19980528,NA,NA,NA,c(-93.1474655, 31.4823534)
6233488,28,YODER,1,1,1,4200,840,92,101,36,18,6,14,1998,453,907,1,0,0,0,0,1,1,1,10,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1WYGS0056,19980614,NA,NA,NA,c(-104.2862009, 42.0167727)
6233613,44,CRAWFORD,1,1,1,4200,840,54,101,39,18,6,12,1998,446,1045,1,0,0,0,0,1,1,1,1,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US10siou006,19980612,NA,NA,NA,c(-103.5836566, 42.607185)
6233681,110,CHEYENNE,1,1,1,6160,840,92,101,36,18,6,26,1998,448,923,0,0,2,0,0,1,2,1,1,1,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,NA,Increasing,US1WYLM0062,19980626,NA,NA,NA,c(-104.9050749, 41.2214507)
6233694,7,DALTON,1,1,1,4230,840,38,101,35,19,6,23,1998,538,1001,0,0,0,4,1,3,5,1,174,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00141994,19980623,NA,NA,NA,c(-97.2582029, 37.2322087)
6233698,37,MISSLER,1,1,1,4200,840,38,101,34,19,6,6,1998,550,949,1,0,0,0,0,1,1,1,21,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US1KSME0016,19980606,NA,NA,NA,c(-100.4350879, 37.3143937)
6233698,37,MISSLER,1,1,1,4230,840,38,101,34,19,6,6,1998,550,949,0,0,0,4,0,1,4,1,21,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1KSME0016,19980606,NA,NA,NA,c(-100.4350879, 37.3143937)
6233718,20,FISHVILLE,1,1,0,4230,840,42,101,4,25,5,29,1998,535,945,0,1,4,5,4,10,14,1,118,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00164209,19980529,NA,NA,NA,c(-92.29532, 31.46457)
6233722,30,GLENCOE,1,1,1,4200,840,42,101,6,37,5,28,1998,536,940,2,0,0,0,0,2,2,1,122,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1LAIB0006,19980528,NA,NA,NA,c(-91.8769586, 29.7156229)
6233722,30,GLENCOE,1,1,1,4230,840,42,101,6,37,5,28,1998,536,940,0,0,0,2,1,2,3,1,122,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1LAIB0006,19980528,NA,NA,NA,c(-91.8769586, 29.7156229)
6233726,139,LINVILLE,1,1,1,4230,840,42,101,4,25,6,10,1998,532,926,3,3,0,1,1,6,8,NULL,82,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00165419,19980610,NA,NA,NA,c(-92.2696438, 32.9487841)
6233727,901,MAGAZINE MTN,1,2,1,4230,840,7,101,19,25,6,21,1998,528,1044,1,0,0,2,0,2,3,1,1,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1ARYL0003,19980621,NA,NA,NA,c(-93.4248279, 35.1599347)
6233730,140,IVAN,1,1,0,4230,840,42,101,4,25,6,21,1998,536,1045,2,0,0,2,0,3,4,1,21,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00160920,19980621,NA,NA,NA,c(-93.5489809, 32.7507357)
6233731,903,FOUR LAKES,1,2,0,4230,840,7,101,4,25,6,19,1998,547,1030,0,0,0,2,0,1,2,1,2,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1AROC0011,19980619,NA,NA,NA,c(-92.6142649, 33.6978337)
6233782,44,BETHUNE,1,1,1,4200,840,17,101,36,18,6,11,1998,452,935,4,1,0,0,0,4,5,1,20,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COKC0097,19980611,NA,NA,NA,c(-102.4274519, 39.3883077)
6233790,206,STONEHAM,1,1,1,4200,840,17,101,36,18,6,16,1998,521,1043,0,2,0,0,4,6,6,1,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COLG0061,19980616,NA,NA,NA,c(-103.6580889, 40.5807997)
6233810,320,KARVAL,1,1,1,4200,840,17,101,36,18,6,24,1998,459,950,23,0,0,0,0,5,23,NULL,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1COLN0009,19980624,NA,NA,NA,c(-103.3489149, 38.7624107)
6233850,42,MULLEN,1,1,1,4200,840,54,101,36,19,6,21,1998,438,800,4,0,0,1,0,5,5,1,2,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00255700,19980621,NA,NA,NA,c(-101.0465689, 42.0059106)
6233850,42,MULLEN,1,1,1,6160,840,54,101,36,19,6,21,1998,438,800,10,0,0,0,0,1,10,1,2,0,931,Bank Swallow,Hirondelle de rivage,Passeriformes,Hirundinidae,Riparia,riparia,Riparia riparia,NA,Increasing,USC00255700,19980621,NA,NA,NA,c(-101.0465689, 42.0059106)
6233855,116,WHEELER CO,1,1,1,4200,840,54,101,36,19,5,31,1998,538,917,4,0,0,1,0,3,5,1,23,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10whee010,19980531,NA,NA,NA,c(-98.7032699, 41.9425827)
6233902,18,FLOYD,1,1,1,4200,840,60,101,55,18,6,18,1998,518,953,0,1,0,0,0,1,1,1,4,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1NMRV0031,19980618,NA,NA,NA,c(-103.7367849, 34.0200567)
6233911,29,LAKEWOOD,1,1,1,4200,840,60,101,56,35,6,9,1998,520,859,10,1,0,0,6,10,17,1,5,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00294770,19980609,NA,NA,NA,c(-104.3957139, 32.6557967)
6233918,71,LABORCITA,1,1,0,4200,840,60,101,56,35,6,17,1998,525,922,11,1,0,0,0,8,12,1,21,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00297907,19980617,NA,NA,NA,c(-106.9502237, 33.7152917)
6233939,112,LOGAN,1,1,1,4200,840,60,101,55,18,6,3,1998,508,908,8,0,0,1,0,4,9,1,2,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,US1NMQY0013,19980603,NA,NA,NA,c(-103.5092263, 35.4023345)
6233943,155,MAXWELL,1,1,1,4200,840,60,101,87,18,6,14,1998,509,1007,2,0,0,4,0,3,6,1,28,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00292384,19980614,NA,NA,NA,c(-104.7260509, 36.6066007)
6233959,5,STAMPS,1,1,1,4230,840,7,101,4,25,6,12,1999,533,937,3,0,1,1,3,7,8,NULL,19,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00036804,19990612,NA,NA,NA,c(-93.4706879, 33.3755757)
6233962,12,POYEN,1,1,0,4230,840,7,101,4,25,6,6,1999,526,951,1,4,0,0,3,5,8,1,44,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,US1ARGT0004,19990606,NA,NA,NA,c(-92.6636599, 34.3401497)
6233970,22,COAL HILL,1,1,1,4230,840,7,101,19,25,6,5,1999,528,922,2,0,0,11,0,4,13,1,157,0,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00031508,19990605,NA,NA,NA,c(-93.6640897, 35.4263985)
6233988,28,JOHNSTOWN,1,1,1,4200,840,54,101,36,19,6,10,1998,530,936,3,0,0,0,0,3,3,1,43,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10brow003,19980610,NA,NA,NA,c(-99.9988861, 42.5928366)
6233992,31,KENNEDY,1,1,1,4200,840,54,101,36,19,6,2,1998,534,1006,2,1,0,0,0,3,3,1,15,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,US10cher011,19980602,NA,NA,NA,c(-100.5366606, 42.6521647)
6233994,38,ARTHUR,1,1,1,4200,840,54,101,36,19,6,11,1998,441,836,8,0,0,0,0,6,8,1,7,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Increasing,USC00250365,19980611,10.2,21.7,11.1,c(-101.7086419, 41.4342597)
6233994,38,ARTHUR,1,1,1,4230,840,54,101,36,19,6,11,1998,441,836,0,0,0,5,0,2,5,1,7,1,186,Chimney Swift,Martinet ramoneur,Apodiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,NA,Decreasing,USC00250365,19980611,10.2,21.7,11.1,c(-101.7086419, 41.4342597)
6234021,5,FARLEY,1,1,1,4200,840,60,101,87,18,6,25,1998,509,923,3,0,0,0,0,2,3,1,0,0,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00293925,19980625,NA,NA,NA,c(-104.1164099, 36.5885417)
6234024,17,COOLEY LAKE,1,1,1,4200,840,60,101,55,18,6,2,1998,514,921,4,1,1,4,0,8,10,1,8,1,164,Common Nighthawk,Engoulevent d'Amérique,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,NA,Decreasing,USC00293565,19980602,NA,NA,NA,c(-104.2297055, 34.1098564)
